reason_id,source_work_id,target_work_id,reason_kind,entity_id,relation_id,transition_id,event_id,event_occurrence_id,source_continuity_id,destination_continuity_id,participant_fact_ids,support_fact_ids,appearance_kinds,verification_statuses,certainty_values,notes
reason-thunderbolts-new-avengers-2025-the-fantastic-four-first-steps-2025-explicit-relation-work-relation-thunderbolts-new-avengers-2025-the-fantastic-four-first-steps-2025-crossover,thunderbolts-new-avengers-2025,the-fantastic-four-first-steps-2025,explicit_relation,,work-relation-thunderbolts-new-avengers-2025-the-fantastic-four-first-steps-2025-crossover,,,,,,,work-relation-thunderbolts-new-avengers-2025-the-fantastic-four-first-steps-2025-crossover,,source_verified,confirmed,crossover; crossover; direct
reason-thunderbolts-new-avengers-2025-the-fantastic-four-first-steps-2025-multiverse-transition-event-thunderbolts-f4-excelsior-arrival-event-occurrence-thunderbolts-f4-excelsior-arrival,thunderbolts-new-avengers-2025,the-fantastic-four-first-steps-2025,multiverse_transition,,,event-thunderbolts-f4-excelsior-arrival,event-thunderbolts-f4-excelsior-arrival,event-occurrence-thunderbolts-f4-excelsior-arrival,continuity-earth-828,continuity-earth-616,transition-participant-thunderbolts-f4-excelsior,event-occurrence-thunderbolts-f4-excelsior-arrival|event-thunderbolts-f4-excelsior-arrival|transition-participant-thunderbolts-f4-excelsior|work-continuity-the-fantastic-four-first-steps-2025-continuity-earth-828,,source_verified,confirmed,physical_crossing; source=continuity-earth-828; destination=continuity-earth-616; occurrence=event-occurrence-thunderbolts-f4-excelsior-arrival; post-credit arrival depicted in Thunderbolts*; this does not assert First Steps film chronology or place the First Steps main story after Thunderbolts*.
reason-venom-2018-venom-let-there-be-carnage-2021-explicit-relation-work-relation-venom-2018-venom-let-there-be-carnage-2021-sequel,venom-2018,venom-let-there-be-carnage-2021,explicit_relation,,work-relation-venom-2018-venom-let-there-be-carnage-2021-sequel,,,,,,,work-relation-venom-2018-venom-let-there-be-carnage-2021-sequel,,legacy_seed,probable,sequel; story; direct
reason-venom-let-there-be-carnage-2021-spider-man-no-way-home-2021-multiverse-transition-event-ltbc-eddie-brock-earth616-arrival-event-occurrence-ltbc-eddie-brock-earth616-arrival,venom-let-there-be-carnage-2021,spider-man-no-way-home-2021,multiverse_transition,,,event-ltbc-eddie-brock-earth616-arrival,event-ltbc-eddie-brock-earth616-arrival,event-occurrence-ltbc-eddie-brock-earth616-arrival,continuity-ssu,continuity-earth-616,transition-participant-ltbc-eddie-brock,appearance-spider-man-no-way-home-2021-entity-eddie-brock-sony|event-ltbc-eddie-brock-earth616-arrival|event-occurrence-ltbc-eddie-brock-earth616-arrival|transition-participant-ltbc-eddie-brock,post_credit,source_verified,confirmed,unknown; source=continuity-ssu; destination=continuity-earth-616; occurrence=event-occurrence-ltbc-eddie-brock-earth616-arrival; Let There Be Carnage depicts the cross-universe arrival during its credits scene; the occurrence belongs to the containing film rather than imposing film chronology on No Way Home.
reason-venom-let-there-be-carnage-2021-spider-man-no-way-home-2021-multiverse-transition-event-nwh-eddie-brock-ssu-return-event-occurrence-nwh-eddie-brock-ssu-return,venom-let-there-be-carnage-2021,spider-man-no-way-home-2021,multiverse_transition,,,event-nwh-eddie-brock-ssu-return,event-nwh-eddie-brock-ssu-return,event-occurrence-nwh-eddie-brock-ssu-return,continuity-earth-616,continuity-ssu,transition-participant-nwh-eddie-brock-return,appearance-venom-let-there-be-carnage-2021-entity-eddie-brock-sony|event-nwh-eddie-brock-ssu-return|event-occurrence-nwh-eddie-brock-ssu-return|transition-participant-nwh-eddie-brock-return|work-continuity-venom-let-there-be-carnage-2021-continuity-ssu,onscreen,legacy_seed|source_verified,confirmed|unknown,unknown; source=continuity-earth-616; destination=continuity-ssu; occurrence=event-occurrence-nwh-eddie-brock-ssu-return; No Way Home depicts Eddie Brock/Venom in the MCU setting and then their return during the mid-credit scene.
reason-venom-let-there-be-carnage-2021-spider-man-no-way-home-2021-shared-entity-entity-eddie-brock-sony,venom-let-there-be-carnage-2021,spider-man-no-way-home-2021,shared_entity,entity-eddie-brock-sony,,,,,,,,appearance-spider-man-no-way-home-2021-entity-eddie-brock-sony|appearance-venom-let-there-be-carnage-2021-entity-eddie-brock-sony,onscreen|post_credit,source_verified,confirmed,
reason-venom-let-there-be-carnage-2021-venom-the-last-dance-2024-explicit-relation-work-relation-venom-let-there-be-carnage-2021-venom-the-last-dance-2024-story-link,venom-let-there-be-carnage-2021,venom-the-last-dance-2024,explicit_relation,,work-relation-venom-let-there-be-carnage-2021-venom-the-last-dance-2024-story-link,,,,,,,work-relation-venom-let-there-be-carnage-2021-venom-the-last-dance-2024-story-link,,legacy_seed,probable,story_link; story; direct
reason-wandavision-2021-agatha-all-along-2024-explicit-relation-work-relation-wandavision-2021-agatha-all-along-2024-spinoff,wandavision-2021,agatha-all-along-2024,explicit_relation,,work-relation-wandavision-2021-agatha-all-along-2024-spinoff,,,,,,,work-relation-wandavision-2021-agatha-all-along-2024-spinoff,,source_verified,probable,spinoff; story; strong
reason-wandavision-2021-agatha-all-along-2024-shared-entity-entity-x-de5650abae,wandavision-2021,agatha-all-along-2024,shared_entity,entity-x-de5650abae,,,,,,,,appearance-agatha-all-along-2024-entity-x-de5650abae|appearance-wandavision-2021-entity-x-de5650abae,unknown,legacy_seed,unknown,
reason-wandavision-2021-doctor-strange-in-the-multiverse-of-madness-2022-explicit-relation-work-relation-wandavision-2021-doctor-strange-in-the-multiverse-of-madness-2022-story-link,wandavision-2021,doctor-strange-in-the-multiverse-of-madness-2022,explicit_relation,,work-relation-wandavision-2021-doctor-strange-in-the-multiverse-of-madness-2022-story-link,,,,,,,work-relation-wandavision-2021-doctor-strange-in-the-multiverse-of-madness-2022-story-link,,legacy_seed,probable,story_link; story; indirect
reason-wandavision-2021-doctor-strange-in-the-multiverse-of-madness-2022-shared-entity-entity-x-42251c0735,wandavision-2021,doctor-strange-in-the-multiverse-of-madness-2022,shared_entity,entity-x-42251c0735,,,,,,,,appearance-doctor-strange-in-the-multiverse-of-madness-2022-entity-x-42251c0735|appearance-wandavision-2021-entity-x-42251c0735,unknown,legacy_seed,unknown,
reason-wandavision-2021-the-marvels-2023-shared-entity-entity-x-06c4fa169e,wandavision-2021,the-marvels-2023,shared_entity,entity-x-06c4fa169e,,,,,,,,appearance-the-marvels-2023-entity-x-06c4fa169e|appearance-wandavision-2021-entity-x-06c4fa169e,unknown,legacy_seed,unknown,
reason-wandavision-2021-visionquest-2026-10-14-explicit-relation-work-relation-wandavision-2021-visionquest-2026-10-14-sequel,wandavision-2021,visionquest-2026-10-14,explicit_relation,,work-relation-wandavision-2021-visionquest-2026-10-14-sequel,,,,,,,work-relation-wandavision-2021-visionquest-2026-10-14-sequel,,source_verified,confirmed,sequel; story; strong
reason-wandavision-2021-visionquest-2026-10-14-shared-entity-entity-x-5d8d873f91,wandavision-2021,visionquest-2026-10-14,shared_entity,entity-x-5d8d873f91,,,,,,,,appearance-visionquest-2026-10-14-entity-x-5d8d873f91|appearance-wandavision-2021-entity-x-5d8d873f91,unknown,legacy_seed,unknown,
reason-what-if-s1-2021-marvel-zombies-s1-2025-explicit-relation-work-relation-what-if-s1-2021-marvel-zombies-s1-2025-spinoff,what-if-s1-2021,marvel-zombies-s1-2025,explicit_relation,,work-relation-what-if-s1-2021-marvel-zombies-s1-2025-spinoff,,,,,,,work-relation-what-if-s1-2021-marvel-zombies-s1-2025-spinoff,,legacy_seed,probable,spinoff; story; strong
reason-what-if-s1-2021-what-if-s2-2023-explicit-relation-work-relation-what-if-s1-2021-what-if-s2-2023-sequel,what-if-s1-2021,what-if-s2-2023,explicit_relation,,work-relation-what-if-s1-2021-what-if-s2-2023-sequel,,,,,,,work-relation-what-if-s1-2021-what-if-s2-2023-sequel,,source_verified,probable,sequel; story; strong
reason-what-if-s2-2023-what-if-s3-2024-explicit-relation-work-relation-what-if-s2-2023-what-if-s3-2024-sequel,what-if-s2-2023,what-if-s3-2024,explicit_relation,,work-relation-what-if-s2-2023-what-if-s3-2024-sequel,,,,,,,work-relation-what-if-s2-2023-what-if-s3-2024-sequel,,legacy_seed,probable,sequel; story; strong
reason-x-men-2000-logan-2017-shared-entity-entity-x-680db112c0,x-men-2000,logan-2017,shared_entity,entity-x-680db112c0,,,,,,,,appearance-logan-2017-entity-x-680db112c0|appearance-x-men-2000-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-2000-the-wolverine-2013-shared-entity-entity-x-680db112c0,x-men-2000,the-wolverine-2013,shared_entity,entity-x-680db112c0,,,,,,,,appearance-the-wolverine-2013-entity-x-680db112c0|appearance-x-men-2000-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-2000-x-men-days-of-future-past-2014-shared-entity-entity-x-680db112c0,x-men-2000,x-men-days-of-future-past-2014,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-2000-entity-x-680db112c0|appearance-x-men-days-of-future-past-2014-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-2000-x-men-origins-wolverine-2009-shared-entity-entity-x-680db112c0,x-men-2000,x-men-origins-wolverine-2009,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-2000-entity-x-680db112c0|appearance-x-men-origins-wolverine-2009-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-2000-x-men-the-last-stand-2006-shared-entity-entity-x-680db112c0,x-men-2000,x-men-the-last-stand-2006,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-2000-entity-x-680db112c0|appearance-x-men-the-last-stand-2006-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-2000-x2-x-men-united-2003-explicit-relation-work-relation-x-men-2000-x2-x-men-united-2003-sequel,x-men-2000,x2-x-men-united-2003,explicit_relation,,work-relation-x-men-2000-x2-x-men-united-2003-sequel,,,,,,,work-relation-x-men-2000-x2-x-men-united-2003-sequel,,legacy_seed,confirmed,sequel; story; direct
reason-x-men-2000-x2-x-men-united-2003-shared-entity-entity-x-680db112c0,x-men-2000,x2-x-men-united-2003,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-2000-entity-x-680db112c0|appearance-x2-x-men-united-2003-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-97-s1-2024-x-men-97-s2-2026-07-01-explicit-relation-work-relation-x-men-97-s1-2024-x-men-97-s2-2026-07-01-sequel,x-men-97-s1-2024,x-men-97-s2-2026-07-01,explicit_relation,,work-relation-x-men-97-s1-2024-x-men-97-s2-2026-07-01-sequel,,,,,,,work-relation-x-men-97-s1-2024-x-men-97-s2-2026-07-01-sequel,,source_verified,confirmed,sequel; story; direct
reason-x-men-apocalypse-2016-dark-phoenix-2019-explicit-relation-work-relation-x-men-apocalypse-2016-dark-phoenix-2019-sequel,x-men-apocalypse-2016,dark-phoenix-2019,explicit_relation,,work-relation-x-men-apocalypse-2016-dark-phoenix-2019-sequel,,,,,,,work-relation-x-men-apocalypse-2016-dark-phoenix-2019-sequel,,legacy_seed,probable,sequel; story; strong
reason-x-men-days-of-future-past-2014-logan-2017-shared-entity-entity-x-680db112c0,x-men-days-of-future-past-2014,logan-2017,shared_entity,entity-x-680db112c0,,,,,,,,appearance-logan-2017-entity-x-680db112c0|appearance-x-men-days-of-future-past-2014-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-days-of-future-past-2014-x-men-apocalypse-2016-explicit-relation-work-relation-x-men-days-of-future-past-2014-x-men-apocalypse-2016-sequel,x-men-days-of-future-past-2014,x-men-apocalypse-2016,explicit_relation,,work-relation-x-men-days-of-future-past-2014-x-men-apocalypse-2016-sequel,,,,,,,work-relation-x-men-days-of-future-past-2014-x-men-apocalypse-2016-sequel,,legacy_seed,probable,sequel; story; strong
reason-x-men-first-class-2011-x-men-days-of-future-past-2014-explicit-relation-work-relation-x-men-first-class-2011-x-men-days-of-future-past-2014-crossover,x-men-first-class-2011,x-men-days-of-future-past-2014,explicit_relation,,work-relation-x-men-first-class-2011-x-men-days-of-future-past-2014-crossover,,,,,,,work-relation-x-men-first-class-2011-x-men-days-of-future-past-2014-crossover,,legacy_seed,probable,crossover; crossover; strong
reason-x-men-origins-wolverine-2009-logan-2017-shared-entity-entity-x-680db112c0,x-men-origins-wolverine-2009,logan-2017,shared_entity,entity-x-680db112c0,,,,,,,,appearance-logan-2017-entity-x-680db112c0|appearance-x-men-origins-wolverine-2009-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-origins-wolverine-2009-the-wolverine-2013-explicit-relation-work-relation-x-men-origins-wolverine-2009-the-wolverine-2013-sequel,x-men-origins-wolverine-2009,the-wolverine-2013,explicit_relation,,work-relation-x-men-origins-wolverine-2009-the-wolverine-2013-sequel,,,,,,,work-relation-x-men-origins-wolverine-2009-the-wolverine-2013-sequel,,legacy_seed,probable,sequel; story; strong
reason-x-men-origins-wolverine-2009-the-wolverine-2013-shared-entity-entity-x-680db112c0,x-men-origins-wolverine-2009,the-wolverine-2013,shared_entity,entity-x-680db112c0,,,,,,,,appearance-the-wolverine-2013-entity-x-680db112c0|appearance-x-men-origins-wolverine-2009-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-origins-wolverine-2009-x-men-days-of-future-past-2014-shared-entity-entity-x-680db112c0,x-men-origins-wolverine-2009,x-men-days-of-future-past-2014,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-days-of-future-past-2014-entity-x-680db112c0|appearance-x-men-origins-wolverine-2009-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-the-animated-series-19921997-x-men-97-s1-2024-explicit-relation-work-relation-x-men-the-animated-series-19921997-x-men-97-s1-2024-sequel,x-men-the-animated-series-19921997,x-men-97-s1-2024,explicit_relation,,work-relation-x-men-the-animated-series-19921997-x-men-97-s1-2024-sequel,,,,,,,work-relation-x-men-the-animated-series-19921997-x-men-97-s1-2024-sequel,,source_verified,probable,sequel; story; direct
reason-x-men-the-last-stand-2006-logan-2017-shared-entity-entity-x-680db112c0,x-men-the-last-stand-2006,logan-2017,shared_entity,entity-x-680db112c0,,,,,,,,appearance-logan-2017-entity-x-680db112c0|appearance-x-men-the-last-stand-2006-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-the-last-stand-2006-the-wolverine-2013-explicit-relation-work-relation-x-men-the-last-stand-2006-the-wolverine-2013-aftermath,x-men-the-last-stand-2006,the-wolverine-2013,explicit_relation,,work-relation-x-men-the-last-stand-2006-the-wolverine-2013-aftermath,,,,,,,work-relation-x-men-the-last-stand-2006-the-wolverine-2013-aftermath,,legacy_seed,probable,aftermath; story; direct
reason-x-men-the-last-stand-2006-the-wolverine-2013-shared-entity-entity-x-680db112c0,x-men-the-last-stand-2006,the-wolverine-2013,shared_entity,entity-x-680db112c0,,,,,,,,appearance-the-wolverine-2013-entity-x-680db112c0|appearance-x-men-the-last-stand-2006-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-the-last-stand-2006-x-men-days-of-future-past-2014-explicit-relation-work-relation-x-men-the-last-stand-2006-x-men-days-of-future-past-2014-story-link,x-men-the-last-stand-2006,x-men-days-of-future-past-2014,explicit_relation,,work-relation-x-men-the-last-stand-2006-x-men-days-of-future-past-2014-story-link,,,,,,,work-relation-x-men-the-last-stand-2006-x-men-days-of-future-past-2014-story-link,,legacy_seed,probable,story_link; story; indirect
reason-x-men-the-last-stand-2006-x-men-days-of-future-past-2014-shared-entity-entity-x-680db112c0,x-men-the-last-stand-2006,x-men-days-of-future-past-2014,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-days-of-future-past-2014-entity-x-680db112c0|appearance-x-men-the-last-stand-2006-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x-men-the-last-stand-2006-x-men-origins-wolverine-2009-shared-entity-entity-x-680db112c0,x-men-the-last-stand-2006,x-men-origins-wolverine-2009,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-origins-wolverine-2009-entity-x-680db112c0|appearance-x-men-the-last-stand-2006-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x2-x-men-united-2003-logan-2017-shared-entity-entity-x-680db112c0,x2-x-men-united-2003,logan-2017,shared_entity,entity-x-680db112c0,,,,,,,,appearance-logan-2017-entity-x-680db112c0|appearance-x2-x-men-united-2003-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x2-x-men-united-2003-the-wolverine-2013-shared-entity-entity-x-680db112c0,x2-x-men-united-2003,the-wolverine-2013,shared_entity,entity-x-680db112c0,,,,,,,,appearance-the-wolverine-2013-entity-x-680db112c0|appearance-x2-x-men-united-2003-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x2-x-men-united-2003-x-men-days-of-future-past-2014-shared-entity-entity-x-680db112c0,x2-x-men-united-2003,x-men-days-of-future-past-2014,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-days-of-future-past-2014-entity-x-680db112c0|appearance-x2-x-men-united-2003-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x2-x-men-united-2003-x-men-origins-wolverine-2009-shared-entity-entity-x-680db112c0,x2-x-men-united-2003,x-men-origins-wolverine-2009,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-origins-wolverine-2009-entity-x-680db112c0|appearance-x2-x-men-united-2003-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-x2-x-men-united-2003-x-men-the-last-stand-2006-explicit-relation-work-relation-x2-x-men-united-2003-x-men-the-last-stand-2006-sequel,x2-x-men-united-2003,x-men-the-last-stand-2006,explicit_relation,,work-relation-x2-x-men-united-2003-x-men-the-last-stand-2006-sequel,,,,,,,work-relation-x2-x-men-united-2003-x-men-the-last-stand-2006-sequel,,legacy_seed,confirmed,sequel; story; direct
reason-x2-x-men-united-2003-x-men-the-last-stand-2006-shared-entity-entity-x-680db112c0,x2-x-men-united-2003,x-men-the-last-stand-2006,shared_entity,entity-x-680db112c0,,,,,,,,appearance-x-men-the-last-stand-2006-entity-x-680db112c0|appearance-x2-x-men-united-2003-entity-x-680db112c0,unknown,legacy_seed,unknown,
reason-your-friendly-neighborhood-spider-man-s1-2025-your-friendly-neighborhood-spider-man-s2-2026-explicit-relation-work-relation-your-friendly-neighborhood-spider-man-s1-2025-your-friendly-neighborhood-spider-man-s2-2026-sequel,your-friendly-neighborhood-spider-man-s1-2025,your-friendly-neighborhood-spider-man-s2-2026,explicit_relation,,work-relation-your-friendly-neighborhood-spider-man-s1-2025-your-friendly-neighborhood-spider-man-s2-2026-sequel,,,,,,,work-relation-your-friendly-neighborhood-spider-man-s1-2025-your-friendly-neighborhood-spider-man-s2-2026-sequel,,legacy_seed,confirmed,sequel; story; direct
